Age,Attrition,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,MonthlyIncome_Squared,DistanceFromHome_Squared,mean_daily_worked_hours,yearly_absents,average_entry_time
42,0,Travel_Rarely,Human Resources,3,Other,Female,1,Healthcare Representative,Divorced,8.0,13,1,7.0,3,5,0,4,2.0,2.0,2.0,3,3,30502622500,1,6.699085309158531,22,10.007044397954441
55,0,Travel_Rarely,Research & Development,2,Life Sciences,Female,1,Sales Executive,Married,8.0,20,1,34.0,3,1,0,0,3.0,1.0,3.0,3,4,5403720100,9,7.598850241545893,31,10.000039855072464
33,0,Non-Travel,Research & Development,3,Other,Male,1,Research Scientist,Divorced,5.0,12,0,11.0,2,9,1,7,4.0,2.0,2.0,3,3,11707240000,196,6.731928506375228,17,9.952924635701274
41,0,Travel_Rarely,Research & Development,3,Medical,Male,1,Sales Representative,Divorced,1.0,19,0,5.0,2,5,0,4,3.0,1.0,3.0,3,3,14808456100,25,6.291201790633608,19,10.000047061524334
34,0,Non-Travel,Research & Development,4,Medical,Female,1,Research Scientist,Divorced,1.0,21,0,15.0,5,15,0,7,4.0,3.0,3.0,2,4,38517987600,49,8.186905255878285,20,9.987763946519133
53,0,Non-Travel,Research & Development,4,Medical,Male,2,Healthcare Representative,Married,4.0,13,2,27.0,2,3,0,2,1.0,3.0,2.0,4,3,428490000,100,8.123122448979593,16,10.001465986394559
43,0,Travel_Rarely,Sales,2,Marketing,Female,1,Laboratory Technician,Single,0.0,16,1,10.0,2,9,1,8,2.0,4.0,3.0,3,3,4599552400,256,6.0869706284153,17,9.996545992714026
34,0,Travel_Rarely,Sales,2,Life Sciences,Female,5,Sales Executive,Single,5.0,12,1,6.0,2,2,2,2,4.0,4.0,3.0,3,3,6051284100,100,7.696015046296297,21,9.991405092592593
21,1,Travel_Rarely,Sales,2,Marketing,Male,5,Healthcare Representative,Single,1.0,14,0,1.0,3,1,1,0,2.0,2.0,3.0,4,3,778968100,1,7.522102657004831,31,9.998611111111112
38,0,Travel_Rarely,Research & Development,2,Life Sciences,Female,2,Sales Executive,Married,1.0,11,1,5.0,3,5,0,4,4.0,3.0,3.0,2,3,1024640100,64,6.394260431317393,24,10.004458509142053
22,1,Travel_Rarely,Research & Development,3,Other,Male,4,Research Scientist,Married,1.0,14,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3,2468102400,1,8.907727272727273,19,9.991429063360881
31,0,Travel_Rarely,Research & Development,5,Life Sciences,Male,5,Sales Executive,Married,1.0,12,2,13.0,6,12,5,7,1.0,4.0,3.0,2,3,17213440000,64,7.295628072763028,35,10.024609144542774
51,0,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Manager,Married,2.0,14,0,15.0,2,2,2,2,1.0,3.0,3.0,3,3,1626508900,1,6.686816148775894,25,10.011777306967986
37,0,Travel_Rarely,Research & Development,1,Life Sciences,Male,2,Sales Executive,Married,1.0,16,3,5.0,2,5,0,3,2.0,2.0,3.0,2,3,1083068100,576,7.993744064577399,27,9.982432336182336
46,0,Travel_Rarely,Sales,4,Marketing,Female,1,Sales Representative,Divorced,7.0,13,0,24.0,3,2,2,2,3.0,4.0,3.0,4,3,1824998400,9,9.988379028379027,30,9.987003367003366
36,0,Travel_Rarely,Research & Development,3,Technical Degree,Female,4,Research Scientist,Married,7.0,12,0,15.0,2,12,5,7,4.0,1.0,3.0,2,3,2556313600,729,9.481728650137741,19,10.000618686868687
44,1,Travel_Frequently,Sales,4,Life Sciences,Male,1,Research Scientist,Divorced,1.0,12,0,6.0,2,5,2,3,3.0,2.0,2.0,4,3,808833600,100,9.291028806584363,18,10.00105281207133
37,0,Travel_Rarely,Research & Development,2,Technical Degree,Male,2,Sales Executive,Divorced,2.0,14,0,19.0,2,10,4,7,3.0,2.0,2.0,3,3,730620900,361,6.068434119960669,35,10.03929326450344
35,1,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Research Scientist,Single,1.0,22,1,10.0,4,10,7,7,3.0,4.0,3.0,3,4,362521600,225,8.594216643421666,22,9.99010111576011
33,0,Travel_Rarely,Research & Development,5,Medical,Male,2,Laboratory Technician,Married,6.0,19,0,14.0,3,10,7,6,4.0,1.0,3.0,3,3,6763417600,64,8.043768861454048,18,9.998649977137632
28,0,Travel_Rarely,Sales,3,Medical,Female,2,Sales Executive,Married,1.0,12,0,5.0,3,5,0,3,3.0,4.0,4.0,3,3,2271475600,81,7.366939890710382,17,9.998451730418942
39,0,Travel_Rarely,Sales,4,Marketing,Female,2,Laboratory Technician,Single,7.0,12,0,9.0,2,4,2,2,3.0,3.0,3.0,2,3,681210000,9,6.890665708812261,29,9.994493534482757
46,0,Non-Travel,Research & Development,2,Life Sciences,Male,2,Manufacturing Director,Single,8.0,17,0,6.0,2,2,2,2,2.0,2.0,3.0,3,3,3284436100,81,6.701427895981087,26,9.960413711583925
40,0,Travel_Rarely,Research & Development,2,Medical,Male,1,Research Director,Married,4.0,12,1,7.0,3,4,0,2,3.0,1.0,2.0,3,3,644652100,4,6.609389619883041,33,10.009044834307993
42,0,Travel_Rarely,Research & Development,4,Other,Female,2,Laboratory Technician,Married,5.0,11,0,10.0,2,0,0,0,2.0,1.0,2.0,3,3,3264979600,49,6.610516366989396,20,10.002947210696174
35,0,Non-Travel,Sales,1,Life Sciences,Female,2,Research Director,Divorced,2.0,18,3,15.0,3,7,1,7,2.0,4.0,3.0,3,3,1868832900,100,6.684642531876138,17,9.988424408014572
38,0,Non-Travel,Sales,4,Marketing,Male,3,Sales Executive,Divorced,5.0,11,0,13.0,3,11,3,8,1.0,2.0,3.0,3,3,5381689600,36,7.839338235294118,23,10.002280578898226
34,1,Travel_Frequently,Research & Development,1,Life Sciences,Male,1,Manufacturing Director,Married,4.0,23,2,11.0,2,7,0,7,4.0,1.0,2.0,4,4,18222300100,4,7.895517952450267,32,9.97082120329937
37,1,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Laboratory Technician,Single,1.0,11,1,10.0,5,10,0,8,4.0,1.0,1.0,3,3,18928256400,576,6.195063185503099,28,9.98163924654268
39,0,Travel_Frequently,Research & Development,1,Medical,Male,2,Healthcare Representative,Divorced,2.0,18,1,7.0,3,2,2,2,3.0,4.0,3.0,2,3,2657402500,4,6.194631566713157,22,10.000215016271502
43,0,Non-Travel,Human Resources,5,Medical,Female,3,Sales Executive,Single,4.0,18,0,7.0,2,3,1,2,1.0,3.0,2.0,3,3,509856400,64,7.353812915479582,27,9.992259021842354
41,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Research Scientist,Single,3.0,13,1,11.0,2,3,1,2,2.0,2.0,1.0,1,3,1293840900,9,7.818558590102708,23,9.957169701213818
41,0,Travel_Rarely,Research & Development,1,Technical Degree,Male,3,Laboratory Technician,Divorced,0.0,18,0,23.0,2,22,13,5,3.0,3.0,4.0,2,3,632522500,1,10.283835425383542,22,10.00457229195723
30,0,Travel_Rarely,Sales,3,Marketing,Female,2,Manager,Single,9.0,11,0,9.0,3,7,0,2,1.0,3.0,3.0,3,3,1953640000,676,7.0870643153526975,20,10.004487090825267
26,1,Travel_Rarely,Human Resources,1,Technical Degree,Female,3,Sales Executive,Married,0.0,15,2,6.0,3,5,1,4,4.0,2.0,3.0,2,3,4327008400,4,8.706473922902495,16,10.0076179138322
46,1,Travel_Rarely,Research & Development,3,Medical,Male,1,Sales Executive,Married,4.0,11,1,13.0,2,9,3,7,4.0,2.0,4.0,3,3,1955408400,100,7.9803557504873295,33,10.001240253411305
40,0,Travel_Rarely,Sales,2,Medical,Female,3,Sales Executive,Divorced,4.0,18,0,12.0,3,5,0,3,3.0,4.0,3.0,3,3,10555507600,729,6.624849137931034,29,9.99168582375479
34,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Laboratory Technician,Married,1.0,14,0,10.0,5,10,4,8,2.0,3.0,3.0,2,3,2854764900,4,7.404434071000461,20,9.985133702166896
58,0,Non-Travel,Research & Development,4,Medical,Male,1,Laboratory Technician,Divorced,4.0,12,1,37.0,3,16,14,14,2.0,2.0,2.0,3,3,564537600,4,6.579242097701149,29,9.975545977011494
35,0,Travel_Rarely,Research & Development,1,Technical Degree,Female,3,Manufacturing Director,Married,0.0,14,0,6.0,3,5,0,3,2.0,3.0,4.0,2,3,2857971600,64,7.400633569739953,26,10.01471513002364
47,0,Travel_Rarely,Research & Development,5,Medical,Female,2,Research Scientist,Divorced,8.0,14,1,28.0,3,22,14,10,3.0,2.0,3.0,3,3,799192900,361,10.694584520417854,27,9.991194207027542
40,0,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Manager,Divorced,2.0,13,1,15.0,3,7,7,7,2.0,1.0,3.0,3,3,39772324900,1,7.240177404295052,23,9.966774042950513
54,0,Travel_Rarely,Sales,4,Medical,Male,1,Research Scientist,Married,4.0,14,0,14.0,3,7,1,7,4.0,4.0,2.0,2,3,980316100,729,7.059951945616503,24,9.97983942803563
31,0,Travel_Frequently,Sales,4,Other,Female,3,Manufacturing Director,Married,2.0,18,0,9.0,2,3,2,2,1.0,1.0,3.0,3,3,651270400,64,7.49025493025493,30,10.003435545935545
28,0,Travel_Rarely,Sales,2,Life Sciences,Male,3,Manager,Married,1.0,15,0,3.0,6,3,1,2,3.0,1.0,3.0,3,3,2004352900,1,7.590064463197375,24,10.017671120487575
38,0,Travel_Rarely,Research & Development,3,Medical,Female,2,Manufacturing Director,Married,2.0,13,2,20.0,3,4,0,3,2.0,4.0,2.0,1,3,4191267600,361,9.485377585377586,30,10.00749518999519
26,0,Travel_Rarely,Sales,3,Marketing,Female,1,Healthcare Representative,Single,1.0,12,0,5.0,2,5,1,2,3.0,4.0,3.0,2,3,919908900,64,6.127782505910165,26,9.972358156028369
58,0,Travel_Frequently,Research & Development,4,Technical Degree,Female,1,Sales Representative,Married,2.0,13,1,23.0,3,2,2,2,1.0,3.0,3.0,3,3,862009600,100,9.595179738562091,23,10.014293884220356
18,0,Non-Travel,Research & Development,3,Life Sciences,Male,3,Sales Representative,Single,1.0,24,2,0.0,4,0,0,0,2.0,3.0,1.0,3,4,34618323600,4,7.612805799220272,33,10.012060185185184
31,1,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Laboratory Technician,Married,0.0,14,1,2.0,2,1,0,0,4.0,1.0,3.0,3,3,470022400,4,6.054205146705146,30,10.009468494468495
29,1,Travel_Rarely,Research & Development,2,Medical,Male,1,Manager,Divorced,4.0,14,1,4.0,5,2,2,0,1.0,1.0,3.0,2,3,813960900,64,8.719821428571429,23,10.002795284780579
36,0,Travel_Rarely,Sales,3,Technical Degree,Female,5,Laboratory Technician,Married,4.0,11,0,15.0,5,1,0,0,4.0,2.0,3.0,3,3,524410000,4,10.672969995311767,24,10.001079465541492
43,0,Travel_Frequently,Sales,3,Medical,Male,1,Research Director,Married,1.0,23,0,7.0,2,7,7,7,1.0,4.0,3.0,3,4,1296000000,64,6.983569915254237,25,10.00118290960452
27,0,Travel_Frequently,Sales,4,Life Sciences,Male,5,Research Scientist,Single,0.0,13,0,6.0,2,5,0,2,4.0,4.0,2.0,3,3,443944900,64,10.215344907407406,21,10.025827546296295
29,0,Travel_Frequently,Research & Development,2,Medical,Male,1,Human Resources,Married,1.0,11,0,11.0,1,11,3,10,4.0,4.0,4.0,3,3,1693322500,36,7.707633524082023,28,9.998947305674774
32,0,Travel_Frequently,Sales,4,Life Sciences,Male,4,Sales Executive,Single,8.0,13,0,4.0,4,0,0,0,4.0,4.0,4.0,3,3,1872292900,81,7.611351931330471,28,9.994345493562232
42,0,Non-Travel,Research & Development,3,Medical,Male,1,Manager,Married,3.0,18,0,10.0,2,6,3,3,3.0,3.0,2.0,3,3,31883673600,121,6.489173640167364,22,10.0289969781497
47,0,Travel_Rarely,Sales,2,Life Sciences,Female,5,Manager,Single,4.0,14,1,7.0,3,2,2,0,2.0,3.0,3.0,2,3,1021441600,4,6.104896723646724,27,9.995967473884141
46,0,Travel_Rarely,Human Resources,3,Life Sciences,Female,1,Laboratory Technician,Divorced,3.0,21,0,12.0,2,9,4,7,4.0,4.0,2.0,3,4,36408456100,1,7.183088842975206,19,10.004608585858586
28,0,Non-Travel,Research & Development,3,Life Sciences,Male,1,Sales Executive,Divorced,1.0,16,1,3.0,3,3,2,2,3.0,4.0,3.0,2,3,8038915600,49,7.699578460038986,33,9.987670565302144
29,0,Travel_Rarely,Research & Development,3,Medical,Female,1,Manufacturing Director,Divorced,8.0,11,1,11.0,4,7,1,6,4.0,3.0,3.0,3,3,488410000,256,8.028727524204703,20,9.99720723835869
42,0,Travel_Rarely,Sales,4,Medical,Female,2,Research Director,Single,4.0,17,1,8.0,5,0,0,0,4.0,3.0,3.0,3,3,2060252100,4,6.612405876951331,19,10.002640036730947
32,1,Travel_Rarely,Research & Development,1,Medical,Male,2,Laboratory Technician,Single,7.0,11,0,7.0,3,2,2,2,3.0,2.0,2.0,3,3,751308100,1,10.377716830754805,24,10.002150726676044
46,0,Travel_Rarely,Research & Development,1,Life Sciences,Male,2,Laboratory Technician,Divorced,2.0,14,0,25.0,0,19,2,8,1.0,1.0,3.0,3,3,1218708100,529,7.934115402956604,28,10.01810443490701
27,0,Travel_Rarely,Sales,3,Life Sciences,Female,5,Research Scientist,Married,1.0,14,2,9.0,4,9,5,8,2.0,3.0,3.0,4,3,2062068100,4,7.055443262411347,26,9.9810768321513
29,0,Travel_Rarely,Research & Development,2,Medical,Male,3,Sales Executive,Married,1.0,25,1,1.0,3,1,0,0,4.0,2.0,3.0,3,4,717168400,1,8.013264760576478,22,10.02218270571827
43,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Manufacturing Director,Married,7.0,13,2,21.0,3,16,6,14,1.0,3.0,3.0,2,3,5444964100,1,6.280660442600277,20,10.015646611341632
48,0,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Manager,Married,4.0,14,0,29.0,3,22,12,9,4.0,2.0,3.0,2,3,3933798400,4,6.11030064014632,18,10.006839277549155
29,1,Travel_Frequently,Research & Development,2,Life Sciences,Female,1,Laboratory Technician,Single,1.0,17,0,1.0,3,1,1,0,4.0,4.0,2.0,2,3,2724840000,169,8.59643217893218,30,9.957665945165944
46,1,Travel_Rarely,Research & Development,4,Medical,Female,2,Sales Representative,Married,5.0,25,1,14.0,1,8,0,7,3.0,2.0,3.0,4,4,752404900,16,7.898959490740741,21,9.976476851851851
27,0,Travel_Frequently,Research & Development,4,Medical,Male,3,Healthcare Representative,Married,0.0,20,2,8.0,3,7,7,3,4.0,1.0,2.0,3,4,2498000400,256,7.688701741996234,25,10.01149011299435
39,0,Travel_Rarely,Research & Development,3,Technical Degree,Male,3,Healthcare Representative,Divorced,8.0,13,1,7.0,3,2,2,2,4.0,4.0,3.0,3,3,10510350400,4,6.493613445378151,23,9.984910130718955
55,0,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Human Resources,Married,8.0,13,1,19.0,2,5,0,4,2.0,4.0,4.0,3,3,773396100,4,6.17837367450438,20,9.980091055786076
28,0,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Laboratory Technician,Married,1.0,18,1,1.0,2,1,0,0,2.0,2.0,3.0,4,3,4694990400,841,6.950778985507246,31,9.984601449275361
30,1,Travel_Rarely,Sales,4,Life Sciences,Female,2,Sales Executive,Single,1.0,12,2,1.0,3,1,0,0,2.0,4.0,2.0,3,3,2450250000,144,7.718414893617021,26,10.010908983451536
22,1,Travel_Rarely,Research & Development,2,Life Sciences,Female,2,Laboratory Technician,Single,1.0,19,3,1.0,3,1,0,0,4.0,2.0,3.0,3,3,1280924100,256,10.512892924976258,27,9.958055555555555
36,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Sales Executive,Married,1.0,14,1,10.0,2,10,1,7,2.0,3.0,3.0,2,3,17400248100,121,9.49042972459639,27,9.990419040835707
31,0,Travel_Rarely,Research & Development,4,Life Sciences,Female,5,Manager,Divorced,1.0,14,0,10.0,2,10,0,2,2.0,3.0,3.0,3,3,10768212900,4,7.527197962154293,32,9.995591945657448
34,0,Travel_Rarely,Sales,2,Technical Degree,Female,1,Sales Executive,Married,2.0,14,1,9.0,2,5,1,0,3.0,4.0,3.0,3,3,499522500,196,8.067217553688142,23,9.997998366013071
29,0,Travel_Rarely,Research & Development,5,Life Sciences,Female,1,Sales Executive,Single,3.0,12,0,11.0,4,3,1,2,4.0,1.0,3.0,2,3,11029200400,25,7.119061065197428,19,9.979615472910927
37,0,Travel_Rarely,Research & Development,2,Medical,Male,1,Manufacturing Director,Married,5.0,13,0,16.0,4,5,0,4,4.0,1.0,3.0,4,3,404412100,49,8.72363482384824,15,9.992273035230353
35,0,Travel_Rarely,Sales,1,Technical Degree,Male,2,Laboratory Technician,Married,0.0,25,1,4.0,2,3,0,2,4.0,2.0,3.0,2,4,345588100,4,10.506960580912862,20,10.017445827570308
45,0,Travel_Rarely,Research & Development,3,Medical,Female,2,Sales Executive,Married,0.0,14,1,10.0,2,9,3,8,2.0,4.0,2.0,2,3,1413760000,9,7.110689927732611,15,10.015529584462511
36,0,Travel_Frequently,Research & Development,3,Medical,Female,4,Manufacturing Director,Single,1.0,17,1,10.0,5,10,0,8,2.0,4.0,2.0,1,3,31609284100,25,6.48973898467433,29,9.97618414750958
26,0,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Human Resources,Married,1.0,13,0,1.0,2,1,1,0,2.0,3.0,2.0,2,3,4640334400,676,9.305777074542897,24,9.991687763713081
27,0,Travel_Rarely,Research & Development,3,Technical Degree,Male,2,Manufacturing Director,Single,0.0,20,1,9.0,1,8,0,7,1.0,3.0,2.0,2,4,2673924100,16,7.554721050164088,24,9.98901898734177
48,0,Travel_Frequently,Research & Development,3,Life Sciences,Male,2,Research Director,Divorced,3.0,14,0,24.0,2,22,4,7,4.0,4.0,3.0,4,3,38966760000,4,7.195166427203065,29,10.048051963601532
44,0,Travel_Rarely,Sales,2,Medical,Male,4,Manager,Married,2.0,12,1,10.0,0,2,2,2,2.0,1.0,3.0,3,3,35010152100,1,7.083899482109228,25,9.957277542372882
34,1,Non-Travel,Research & Development,2,Life Sciences,Female,1,Sales Representative,Married,1.0,12,1,5.0,5,5,3,0,4.0,1.0,3.0,3,3,1363086400,729,10.200662851692893,28,9.983934191702433
56,1,Travel_Rarely,Human Resources,2,Medical,Female,5,Sales Executive,Single,1.0,21,0,5.0,3,4,1,0,1.0,4.0,3.0,3,4,654848100,1,6.8937583812260534,29,9.99318127394636
36,0,Travel_Rarely,Research & Development,3,Technical Degree,Female,3,Healthcare Representative,Married,2.0,14,0,12.0,3,4,1,3,3.0,2.0,1.0,3,3,633528900,169,7.322567722681359,19,10.015278925619835
41,0,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Sales Executive,Married,5.0,18,0,14.0,3,5,1,4,3.0,2.0,3.0,3,3,4386412900,25,6.4082341269841265,23,9.99340452847806
42,0,Travel_Rarely,Research & Development,3,Technical Degree,Female,2,Sales Executive,Married,9.0,12,1,18.0,4,13,5,7,3.0,1.0,4.0,3,3,33361022500,49,7.421599576271186,25,9.974440913370998
31,0,Travel_Rarely,Sales,4,Life Sciences,Female,1,Sales Executive,Divorced,2.0,23,1,8.0,2,5,1,4,3.0,4.0,3.0,2,4,25998337600,81,8.306982212475635,33,9.98671783625731
34,0,Travel_Rarely,Research & Development,1,Life Sciences,Female,3,Laboratory Technician,Married,3.0,12,0,9.0,5,4,0,1,4.0,4.0,2.0,3,3,668222500,64,9.197162131519274,16,9.994719954648525
31,0,Travel_Rarely,Sales,2,Life Sciences,Female,3,Manufacturing Director,Divorced,8.0,21,2,4.0,3,2,2,2,1.0,3.0,2.0,4,4,33171336900,625,6.829941331417625,29,9.978429118773947
26,0,Travel_Frequently,Sales,2,Life Sciences,Male,2,Healthcare Representative,Married,0.0,14,0,8.0,3,7,7,7,3.0,4.0,3.0,4,3,7022440000,256,6.103722687122269,22,10.010496280799629
45,0,Travel_Frequently,Research & Development,4,Life Sciences,Female,2,Manager,Single,4.0,18,1,12.0,2,4,0,3,2.0,3.0,3.0,3,3,896403600,64,7.825787439613527,31,10.016771739130434
33,0,Travel_Rarely,Sales,3,Life Sciences,Female,5,Sales Executive,Single,1.0,13,1,10.0,3,10,0,9,2.0,3.0,2.0,3,3,149572900,1,6.405410575048733,33,9.986580165692008
28,0,Travel_Frequently,Sales,3,Life Sciences,Male,4,Research Scientist,Married,1.0,11,0,7.0,3,7,0,7,3.0,4.0,3.0,3,3,124992400,64,10.561230803974706,15,10.027306910569106
29,1,Travel_Frequently,Human Resources,4,Human Resources,Male,2,Sales Executive,Single,1.0,11,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3,826562500,4,6.7969338512241055,25,10.00518361581921
39,0,Non-Travel,Research & Development,5,Medical,Female,2,Sales Representative,Married,6.0,19,1,10.0,4,3,1,2,1.0,3.0,3.0,3,3,35434297600,64,6.295510603964961,20,10.002067773167358
27,0,Travel_Rarely,Sales,2,Technical Degree,Male,2,Healthcare Representative,Married,1.0,12,1,6.0,2,5,1,2,2.0,2.0,2.0,3,3,18433492900,9,7.257912494039104,28,9.999147591797806
34,0,Travel_Frequently,Research & Development,4,Life Sciences,Female,2,Manufacturing Director,Married,1.0,12,3,16.0,4,15,6,11,3.0,4.0,3.0,3,3,689062500,81,8.8632949790795,22,9.995069735006973
28,1,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Research Director,Single,3.0,16,1,6.0,4,2,2,2,4.0,3.0,3.0,3,3,35302652100,625,9.371956521739131,31,10.026937198067632
47,0,Non-Travel,Research & Development,4,Medical,Male,1,Research Scientist,Married,8.0,11,0,16.0,3,8,1,7,3.0,2.0,4.0,3,3,2059344400,1,5.99063475177305,26,10.020352245862885
56,0,Travel_Rarely,Research & Development,3,Technical Degree,Female,2,Sales Executive,Married,4.0,14,0,6.0,6,0,0,0,4.0,1.0,3.0,3,3,39390340900,16,7.89697337962963,21,10.013083333333332
39,0,Travel_Rarely,Research & Development,3,Other,Female,1,Laboratory Technician,Married,1.0,12,1,10.0,2,10,7,9,1.0,1.0,3.0,3,3,11050214400,1,7.016283068783069,30,10.017710437710438
38,0,Travel_Frequently,Research & Development,2,Medical,Female,1,Manager,Divorced,1.0,13,0,20.0,2,20,0,7,4.0,2.0,3.0,3,3,1974913600,16,10.78147737455197,13,9.972943548387097
58,0,Travel_Rarely,Sales,3,Marketing,Male,5,Sales Representative,Married,4.0,21,1,29.0,3,1,0,0,4.0,4.0,2.0,3,4,463971600,25,9.923890036730945,19,9.989279155188248
32,1,Travel_Frequently,Research & Development,3,Life Sciences,Male,2,Laboratory Technician,Single,3.0,17,1,8.0,2,4,0,3,1.0,3.0,3.0,3,3,36825610000,81,10.213899527186761,26,9.986450354609929
38,0,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Sales Representative,Divorced,2.0,21,1,10.0,1,5,0,3,2.0,4.0,4.0,3,4,2016010000,9,7.610720164609053,18,9.958939186099679
49,0,Travel_Frequently,Sales,4,Life Sciences,Male,2,Research Scientist,Married,3.0,11,1,28.0,4,5,4,3,2.0,4.0,3.0,2,3,1229203600,121,6.307485250737463,35,9.969984021632254
42,0,Travel_Rarely,Sales,3,Life Sciences,Female,1,Sales Executive,Divorced,3.0,12,1,14.0,3,0,0,0,2.0,4.0,3.0,3,3,562638400,1,8.69317375886525,26,10.024243498817967
27,1,Travel_Frequently,Sales,1,Life Sciences,Male,4,Laboratory Technician,Married,1.0,13,1,1.0,2,1,0,0,1.0,2.0,3.0,3,3,10467336100,64,6.498731032794909,34,10.00359765051395
35,0,Travel_Rarely,Research & Development,1,Medical,Male,1,Sales Executive,Married,0.0,18,0,6.0,4,5,0,4,2.0,1.0,1.0,3,3,2926810000,625,6.553021990740741,21,9.979050925925927
28,0,Non-Travel,Research & Development,1,Medical,Male,3,Research Scientist,Single,1.0,16,2,5.0,2,5,1,4,3.0,3.0,2.0,3,3,6364848400,441,6.708564213564213,30,9.98284632034632
31,0,Non-Travel,Sales,1,Medical,Male,1,Sales Executive,Divorced,1.0,11,1,4.0,4,4,2,3,3.0,1.0,4.0,4,3,1495368900,529,9.772402659069325,27,9.98159425451092
36,0,Non-Travel,Research & Development,3,Life Sciences,Male,2,Research Scientist,Married,1.0,19,2,5.0,5,5,0,2,1.0,2.0,3.0,1,3,805424400,1,7.112342117758784,27,9.992680436847102
34,0,Travel_Rarely,Sales,3,Marketing,Male,4,Healthcare Representative,Single,1.0,16,1,14.0,2,14,2,1,1.0,4.0,2.0,3,3,2204302500,4,5.9938015526443476,32,10.000913391557496
34,0,Travel_Rarely,Research & Development,3,Technical Degree,Female,1,Research Director,Divorced,1.0,16,0,9.0,2,8,1,1,4.0,3.0,2.0,2,3,1114892100,361,6.793736225895318,19,9.992448347107437
26,0,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Research Scientist,Single,0.0,13,0,8.0,6,7,7,6,3.0,1.0,2.0,4,3,432640000,4,6.788305439330544,22,9.984860529986054
29,0,Travel_Rarely,Research & Development,4,Other,Male,2,Laboratory Technician,Married,0.0,22,0,6.0,2,5,0,2,1.0,1.0,2.0,4,4,439321600,4,7.710127504553734,17,10.003024817850637
32,0,Non-Travel,Research & Development,1,Life Sciences,Male,3,Manager,Divorced,5.0,17,1,9.0,5,5,1,2,3.0,4.0,3.0,4,3,3855168100,9,6.603065843621399,18,10.00958276177412
31,0,Travel_Frequently,Research & Development,5,Technical Degree,Female,2,Human Resources,Married,1.0,14,1,10.0,2,10,8,7,4.0,1.0,3.0,3,3,32619972100,625,6.93400070621469,25,10.021511299435028
28,1,Travel_Rarely,Sales,5,Life Sciences,Female,2,Sales Representative,Divorced,5.0,15,1,6.0,2,4,0,3,3.0,4.0,2.0,2,3,29319712900,49,6.290863054412437,18,10.008911751257429
38,0,Travel_Rarely,Research & Development,2,Technical Degree,Male,3,Sales Representative,Single,4.0,12,0,20.0,3,1,0,0,1.0,1.0,2.0,2,3,562638400,81,7.242158931082981,24,9.997553914674167
35,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Sales Representative,Married,1.0,18,1,10.0,1,10,0,9,3.0,4.0,3.0,1,3,2384368900,25,8.811529597282874,32,9.99577996118389
27,0,Travel_Rarely,Sales,3,Life Sciences,Female,1,Manager,Single,1.0,15,0,7.0,2,7,0,7,4.0,4.0,3.0,3,3,1524121600,4,7.889389357712142,24,9.98392639474918
32,0,Travel_Rarely,Research & Development,1,Medical,Female,2,Research Scientist,Single,8.0,17,1,8.0,2,1,0,0,4.0,4.0,3.0,2,3,2140912900,64,7.321815352697095,20,10.018544260027662
31,1,Travel_Frequently,Research & Development,1,Other,Male,3,Sales Executive,Married,1.0,14,1,10.0,2,10,0,8,1.0,4.0,3.0,3,3,5032483600,4,10.317862787356322,29,10.005304118773948
53,1,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Scientist,Single,6.0,15,1,15.0,4,2,2,2,1.0,1.0,2.0,3,3,1171692900,324,10.808652777777779,21,10.01434490740741
54,0,Travel_Rarely,Research & Development,3,Other,Male,3,Research Scientist,Married,3.0,17,1,9.0,2,4,2,3,1.0,3.0,2.0,3,3,4454227600,196,7.858071256038647,31,10.017797101449275
33,0,Travel_Frequently,Research & Development,4,Medical,Female,4,Sales Executive,Divorced,1.0,14,3,9.0,2,9,2,8,4.0,3.0,3.0,3,3,28493440000,4,7.887598308184729,18,9.9997930955647
